QSPRID	pchembl_value_Mean_Label	pchembl_value_Mean_Prediction	pchembl_value_Mean_ProbabilityClass_0	pchembl_value_Mean_ProbabilityClass_1	Fold
MonitoringTutorialDataset_3263	True	0	0.80194	0.19806	0.0
MonitoringTutorialDataset_4039	True	1	7e-05	0.99993	0.0
MonitoringTutorialDataset_0129	True	1	2e-05	0.99998	0.0
MonitoringTutorialDataset_3949	False	0	0.99907	0.00093	0.0
MonitoringTutorialDataset_2597	True	1	0.00508	0.99492	0.0
MonitoringTutorialDataset_0922	True	1	0.00031	0.99969	0.0
MonitoringTutorialDataset_1692	True	1	0.01527	0.98473	0.0
MonitoringTutorialDataset_2601	False	0	0.96407	0.03593	0.0
MonitoringTutorialDataset_1202	True	1	2e-05	0.99998	0.0
MonitoringTutorialDataset_0820	True	1	0.20411	0.79589	0.0
MonitoringTutorialDataset_3964	True	1	0.00312	0.99688	0.0
MonitoringTutorialDataset_1772	False	0	0.99506	0.00494	0.0
MonitoringTutorialDataset_0131	True	1	0.0	1.0	0.0
MonitoringTutorialDataset_1314	False	0	0.99953	0.00047	0.0
MonitoringTutorialDataset_3106	True	1	0.0	1.0	0.0
MonitoringTutorialDataset_3907	False	1	0.03479	0.96521	0.0
MonitoringTutorialDataset_0375	False	1	0.00283	0.99717	0.0
MonitoringTutorialDataset_1604	True	1	4e-05	0.99996	0.0
MonitoringTutorialDataset_0689	False	0	0.99595	0.00405	0.0
MonitoringTutorialDataset_0901	True	1	0.01028	0.98972	0.0
MonitoringTutorialDataset_1828	True	1	0.06019	0.93981	0.0
MonitoringTutorialDataset_0531	False	1	0.21411	0.78589	0.0
MonitoringTutorialDataset_0723	True	1	0.42915	0.57085	0.0
MonitoringTutorialDataset_3240	True	1	0.06696	0.93304	0.0
MonitoringTutorialDataset_0117	True	1	0.0035	0.9965	0.0
MonitoringTutorialDataset_0074	True	1	0.00278	0.99722	0.0
MonitoringTutorialDataset_1755	True	1	2e-05	0.99998	0.0
MonitoringTutorialDataset_0005	True	1	0.00021	0.99979	0.0
MonitoringTutorialDataset_0228	True	1	1e-04	0.9999	0.0
MonitoringTutorialDataset_1063	False	0	0.9959	0.0041	0.0
MonitoringTutorialDataset_3409	True	1	0.00012	0.99988	0.0
MonitoringTutorialDataset_1605	True	1	1e-04	0.9999	0.0
MonitoringTutorialDataset_3784	True	1	0.00134	0.99866	0.0
MonitoringTutorialDataset_3310	True	1	0.00012	0.99988	0.0
MonitoringTutorialDataset_3326	False	1	0.01863	0.98137	0.0
MonitoringTutorialDataset_2859	False	0	0.99935	0.00065	0.0
MonitoringTutorialDataset_3605	False	0	0.99898	0.00102	0.0
MonitoringTutorialDataset_3635	False	0	0.98562	0.01438	0.0
MonitoringTutorialDataset_3064	False	0	0.97749	0.02251	0.0
MonitoringTutorialDataset_1646	True	1	1e-05	0.99999	0.0
MonitoringTutorialDataset_0882	False	0	0.99915	0.00085	0.0
MonitoringTutorialDataset_0055	True	1	0.00034	0.99966	0.0
MonitoringTutorialDataset_1276	True	1	0.0	1.0	0.0
MonitoringTutorialDataset_3576	True	1	1e-05	0.99999	0.0
MonitoringTutorialDataset_2878	False	0	0.58917	0.41083	0.0
MonitoringTutorialDataset_1968	True	1	1e-05	0.99999	0.0
MonitoringTutorialDataset_3725	True	1	2e-05	0.99998	0.0
MonitoringTutorialDataset_3540	True	1	0.42156	0.57844	0.0
MonitoringTutorialDataset_1489	True	1	0.00526	0.99474	0.0
MonitoringTutorialDataset_3585	True	1	0.00228	0.99772	0.0
MonitoringTutorialDataset_3297	True	1	0.0	1.0	0.0
MonitoringTutorialDataset_0060	False	1	0.01632	0.98368	0.0
MonitoringTutorialDataset_0666	True	0	0.87787	0.12213	0.0
MonitoringTutorialDataset_3560	True	1	0.00504	0.99496	0.0
MonitoringTutorialDataset_1875	False	1	0.00469	0.99531	0.0
MonitoringTutorialDataset_2832	True	1	0.0	1.0	0.0
MonitoringTutorialDataset_3031	True	0	0.98784	0.01216	0.0
MonitoringTutorialDataset_0165	True	1	0.22484	0.77516	0.0
MonitoringTutorialDataset_0248	True	1	0.00021	0.99979	0.0
MonitoringTutorialDataset_1331	False	1	0.27908	0.72092	0.0
MonitoringTutorialDataset_2145	True	1	1e-05	0.99999	0.0
MonitoringTutorialDataset_0434	True	1	0.00078	0.99922	0.0
MonitoringTutorialDataset_0577	True	1	7e-05	0.99993	0.0
MonitoringTutorialDataset_0716	True	1	0.0	1.0	0.0
MonitoringTutorialDataset_1901	True	1	0.02297	0.97703	0.0
MonitoringTutorialDataset_2724	True	1	0.00139	0.99861	0.0
MonitoringTutorialDataset_1460	False	0	0.98626	0.01374	0.0
MonitoringTutorialDataset_1893	True	1	0.01721	0.98279	0.0
MonitoringTutorialDataset_0384	True	1	9e-05	0.99991	0.0
MonitoringTutorialDataset_3284	True	1	0.00013	0.99987	0.0
MonitoringTutorialDataset_1240	False	0	0.98553	0.01447	0.0
MonitoringTutorialDataset_0852	True	0	0.99417	0.00583	0.0
MonitoringTutorialDataset_3352	False	1	0.02055	0.97945	0.0
MonitoringTutorialDataset_3136	True	1	0.0	1.0	0.0
MonitoringTutorialDataset_0373	False	0	0.98209	0.01791	0.0
MonitoringTutorialDataset_3900	True	1	5e-05	0.99995	0.0
MonitoringTutorialDataset_3525	False	0	0.99911	0.00089	0.0
MonitoringTutorialDataset_1944	True	1	0.0	1.0	0.0
MonitoringTutorialDataset_1617	True	1	0.07457	0.92543	0.0
MonitoringTutorialDataset_0389	True	1	5e-05	0.99995	0.0
MonitoringTutorialDataset_3203	True	1	0.0075	0.9925	0.0
MonitoringTutorialDataset_0539	True	1	0.0	1.0	0.0
MonitoringTutorialDataset_1145	True	1	0.02357	0.97643	0.0
MonitoringTutorialDataset_2831	True	1	0.00011	0.99989	0.0
MonitoringTutorialDataset_2220	True	1	0.00011	0.99989	0.0
MonitoringTutorialDataset_2395	False	0	0.95927	0.04073	0.0
MonitoringTutorialDataset_1996	True	1	5e-05	0.99995	0.0
MonitoringTutorialDataset_2434	True	1	0.05668	0.94332	0.0
MonitoringTutorialDataset_0828	True	1	0.00318	0.99682	0.0
MonitoringTutorialDataset_0038	True	1	1e-05	0.99999	0.0
MonitoringTutorialDataset_1205	True	1	2e-05	0.99998	0.0
MonitoringTutorialDataset_4080	True	0	0.95501	0.04499	0.0
MonitoringTutorialDataset_1155	False	0	0.88959	0.11041	0.0
MonitoringTutorialDataset_1388	False	0	0.98507	0.01493	0.0
MonitoringTutorialDataset_3236	True	1	0.0	1.0	0.0
MonitoringTutorialDataset_1540	True	1	0.00053	0.99947	0.0
MonitoringTutorialDataset_2217	True	1	0.00237	0.99763	0.0
MonitoringTutorialDataset_1542	True	1	0.0	1.0	0.0
MonitoringTutorialDataset_1062	True	1	1e-05	0.99999	0.0
MonitoringTutorialDataset_1167	False	1	3e-05	0.99997	0.0
MonitoringTutorialDataset_3222	True	1	0.00018	0.99982	0.0
MonitoringTutorialDataset_1492	False	0	0.99794	0.00206	0.0
MonitoringTutorialDataset_0143	True	1	0.00017	0.99983	0.0
MonitoringTutorialDataset_2782	True	1	0.00047	0.99953	0.0
MonitoringTutorialDataset_0396	True	1	1e-05	0.99999	0.0
MonitoringTutorialDataset_1821	False	0	0.98563	0.01437	0.0
MonitoringTutorialDataset_2786	False	1	0.03141	0.96859	0.0
MonitoringTutorialDataset_2504	False	0	0.98581	0.01419	0.0
MonitoringTutorialDataset_1649	True	1	0.00299	0.99701	0.0
MonitoringTutorialDataset_0825	False	1	0.14245	0.85755	0.0
MonitoringTutorialDataset_3267	True	1	0.00272	0.99728	0.0
MonitoringTutorialDataset_0114	True	1	0.00871	0.99129	0.0
MonitoringTutorialDataset_3998	False	0	0.99583	0.00417	0.0
MonitoringTutorialDataset_3553	True	1	2e-05	0.99998	0.0
MonitoringTutorialDataset_2082	True	1	1e-05	0.99999	0.0
MonitoringTutorialDataset_1630	True	1	0.0	1.0	0.0
MonitoringTutorialDataset_0011	True	1	8e-05	0.99992	0.0
MonitoringTutorialDataset_3805	False	1	0.00829	0.99171	0.0
MonitoringTutorialDataset_3497	True	1	0.0	1.0	0.0
MonitoringTutorialDataset_3819	True	1	2e-05	0.99998	0.0
MonitoringTutorialDataset_2809	False	0	0.99086	0.00914	0.0
MonitoringTutorialDataset_2070	True	1	0.0	1.0	0.0
MonitoringTutorialDataset_0550	True	1	0.07946	0.92054	0.0
MonitoringTutorialDataset_1227	True	1	0.0	1.0	0.0
MonitoringTutorialDataset_2141	True	1	0.00098	0.99902	0.0
MonitoringTutorialDataset_1008	False	1	0.16942	0.83058	0.0
MonitoringTutorialDataset_1092	True	1	0.00458	0.99542	0.0
MonitoringTutorialDataset_1679	True	1	0.00037	0.99963	0.0
MonitoringTutorialDataset_0153	True	0	0.63333	0.36667	0.0
MonitoringTutorialDataset_3147	True	1	0.02044	0.97956	0.0
MonitoringTutorialDataset_2837	True	1	0.00383	0.99617	0.0
MonitoringTutorialDataset_1470	True	1	0.00042	0.99958	0.0
MonitoringTutorialDataset_1141	True	1	1e-05	0.99999	0.0
MonitoringTutorialDataset_2849	False	0	0.97296	0.02704	0.0
MonitoringTutorialDataset_2838	True	1	0.00054	0.99946	0.0
MonitoringTutorialDataset_0740	True	1	0.00156	0.99844	0.0
MonitoringTutorialDataset_1081	False	1	0.06237	0.93763	0.0
MonitoringTutorialDataset_2703	True	1	0.12721	0.87279	0.0
MonitoringTutorialDataset_1219	True	1	0.1511	0.8489	0.0
MonitoringTutorialDataset_2361	True	1	9e-05	0.99991	0.0
MonitoringTutorialDataset_1115	False	0	0.97239	0.02761	0.0
MonitoringTutorialDataset_1906	True	1	0.00045	0.99955	0.0
MonitoringTutorialDataset_2701	True	1	0.0081	0.9919	0.0
MonitoringTutorialDataset_0684	False	0	0.99983	0.00017	0.0
MonitoringTutorialDataset_0035	True	1	0.0	1.0	0.0
MonitoringTutorialDataset_2950	False	0	0.99117	0.00883	0.0
MonitoringTutorialDataset_1841	True	1	0.0057	0.9943	0.0
MonitoringTutorialDataset_3983	False	0	0.99838	0.00162	0.0
MonitoringTutorialDataset_0245	True	1	0.00013	0.99987	0.0
MonitoringTutorialDataset_1409	True	1	0.03228	0.96772	0.0
MonitoringTutorialDataset_2537	True	1	0.02463	0.97537	0.0
MonitoringTutorialDataset_1816	True	1	0.00012	0.99988	0.0
MonitoringTutorialDataset_4050	True	1	2e-05	0.99998	0.0
MonitoringTutorialDataset_2975	True	1	2e-05	0.99998	0.0
MonitoringTutorialDataset_0980	False	0	0.98793	0.01207	0.0
MonitoringTutorialDataset_3911	True	1	0.00299	0.99701	0.0
MonitoringTutorialDataset_3583	False	0	0.97586	0.02414	0.0
MonitoringTutorialDataset_3120	False	0	0.99628	0.00372	0.0
MonitoringTutorialDataset_0546	False	1	0.00849	0.99151	0.0
MonitoringTutorialDataset_2926	False	0	0.93981	0.06019	0.0
MonitoringTutorialDataset_4029	True	1	0.15715	0.84285	0.0
MonitoringTutorialDataset_2085	True	1	0.01821	0.98179	0.0
MonitoringTutorialDataset_3446	True	1	0.03376	0.96624	0.0
MonitoringTutorialDataset_2735	True	1	0.00058	0.99942	0.0
MonitoringTutorialDataset_1300	False	0	0.95387	0.04613	0.0
MonitoringTutorialDataset_0160	True	0	0.99942	0.00058	0.0
MonitoringTutorialDataset_3234	False	0	0.99954	0.00046	0.0
MonitoringTutorialDataset_3960	True	1	4e-05	0.99996	0.0
MonitoringTutorialDataset_0103	True	1	0.0	1.0	0.0
MonitoringTutorialDataset_0586	False	1	0.002	0.998	0.0
MonitoringTutorialDataset_1154	False	1	0.41038	0.58962	0.0
MonitoringTutorialDataset_2863	False	1	0.04586	0.95414	0.0
MonitoringTutorialDataset_2056	True	1	0.00833	0.99167	0.0
MonitoringTutorialDataset_0452	True	1	2e-05	0.99998	0.0
MonitoringTutorialDataset_2944	False	0	0.87625	0.12375	0.0
MonitoringTutorialDataset_3765	True	1	0.00159	0.99841	0.0
MonitoringTutorialDataset_1787	False	0	0.99845	0.00155	0.0
MonitoringTutorialDataset_4064	False	0	0.9985	0.0015	0.0
MonitoringTutorialDataset_2598	True	1	0.00489	0.99511	0.0
MonitoringTutorialDataset_1369	False	0	0.9297	0.0703	0.0
MonitoringTutorialDataset_3002	False	1	0.00049	0.99951	0.0
MonitoringTutorialDataset_1794	True	1	0.00151	0.99849	0.0
MonitoringTutorialDataset_3397	False	0	0.96291	0.03709	0.0
MonitoringTutorialDataset_2191	False	1	0.08453	0.91547	0.0
MonitoringTutorialDataset_0197	True	1	0.11563	0.88437	0.0
MonitoringTutorialDataset_3681	False	0	0.94171	0.05829	0.0
MonitoringTutorialDataset_0766	True	1	0.0	1.0	0.0
MonitoringTutorialDataset_0400	False	0	0.99312	0.00688	0.0
MonitoringTutorialDataset_0122	True	1	0.03819	0.96181	0.0
MonitoringTutorialDataset_1439	True	1	0.42795	0.57205	0.0
MonitoringTutorialDataset_3474	True	1	0.01613	0.98387	0.0
MonitoringTutorialDataset_0698	False	1	2e-05	0.99998	0.0
MonitoringTutorialDataset_3458	False	0	0.98526	0.01474	0.0
MonitoringTutorialDataset_1291	False	0	0.99958	0.00042	0.0
MonitoringTutorialDataset_1520	False	1	0.0265	0.9735	0.0
MonitoringTutorialDataset_1136	True	1	2e-05	0.99998	0.0
MonitoringTutorialDataset_0683	True	1	0.02018	0.97982	0.0
MonitoringTutorialDataset_3842	False	0	0.98524	0.01476	0.0
MonitoringTutorialDataset_0972	False	1	0.11477	0.88523	0.0
MonitoringTutorialDataset_2680	True	1	7e-05	0.99993	0.0
MonitoringTutorialDataset_1306	False	0	0.95389	0.04611	0.0
MonitoringTutorialDataset_1408	True	1	0.00023	0.99977	0.0
MonitoringTutorialDataset_2237	True	1	0.00296	0.99704	0.0
MonitoringTutorialDataset_2038	False	1	0.10031	0.89969	0.0
MonitoringTutorialDataset_1051	True	0	0.82842	0.17159	0.0
MonitoringTutorialDataset_0795	True	1	0.00012	0.99988	0.0
MonitoringTutorialDataset_0540	False	1	0.00828	0.99172	0.0
MonitoringTutorialDataset_3927	True	1	3e-05	0.99997	0.0
MonitoringTutorialDataset_3478	True	1	0.00057	0.99943	0.0
MonitoringTutorialDataset_1923	True	1	0.00012	0.99988	0.0
MonitoringTutorialDataset_0095	True	1	0.00017	0.99983	0.0
MonitoringTutorialDataset_1484	True	1	5e-05	0.99995	0.0
MonitoringTutorialDataset_2814	True	1	0.20131	0.79869	0.0
MonitoringTutorialDataset_3916	True	1	0.00046	0.99954	0.0
MonitoringTutorialDataset_3840	True	1	0.00031	0.99969	0.0
MonitoringTutorialDataset_1485	False	0	0.99065	0.00935	0.0
MonitoringTutorialDataset_3810	True	1	5e-05	0.99995	0.0
MonitoringTutorialDataset_2731	False	0	0.99955	0.00045	0.0
MonitoringTutorialDataset_3645	False	0	0.84582	0.15418	0.0
MonitoringTutorialDataset_3119	False	1	0.0236	0.9764	0.0
MonitoringTutorialDataset_3104	False	1	0.06554	0.93446	0.0
MonitoringTutorialDataset_2977	False	0	0.96545	0.03455	0.0
MonitoringTutorialDataset_3065	False	0	0.96475	0.03525	0.0
MonitoringTutorialDataset_2278	True	1	0.0007	0.9993	0.0
MonitoringTutorialDataset_2640	True	1	6e-05	0.99994	0.0
MonitoringTutorialDataset_3134	True	1	0.02121	0.97879	0.0
MonitoringTutorialDataset_3884	False	1	0.35587	0.64413	0.0
MonitoringTutorialDataset_2235	True	1	1e-05	0.99999	0.0
MonitoringTutorialDataset_0337	True	1	0.22109	0.77891	0.0
MonitoringTutorialDataset_3796	True	1	0.00378	0.99622	0.0
MonitoringTutorialDataset_1275	True	1	8e-05	0.99992	0.0
MonitoringTutorialDataset_0455	True	1	1e-05	0.99999	0.0
MonitoringTutorialDataset_0815	True	1	0.0	1.0	0.0
MonitoringTutorialDataset_0201	False	0	0.63683	0.36317	0.0
MonitoringTutorialDataset_2449	False	1	0.15022	0.84978	0.0
MonitoringTutorialDataset_0775	True	1	1e-05	0.99999	0.0
MonitoringTutorialDataset_2945	False	0	0.99999	1e-05	0.0
MonitoringTutorialDataset_0975	True	1	0.04262	0.95738	0.0
MonitoringTutorialDataset_2324	True	1	0.00208	0.99792	0.0
MonitoringTutorialDataset_3380	False	1	0.0947	0.9053	0.0
MonitoringTutorialDataset_0130	True	0	0.84242	0.15758	0.0
MonitoringTutorialDataset_0330	False	1	0.07823	0.92177	0.0
MonitoringTutorialDataset_0466	True	1	0.09155	0.90845	0.0
MonitoringTutorialDataset_3092	False	0	0.99153	0.00847	0.0
MonitoringTutorialDataset_3772	False	0	0.99641	0.00359	0.0
MonitoringTutorialDataset_1187	True	1	3e-05	0.99997	1.0
MonitoringTutorialDataset_2517	True	0	0.55086	0.44914	1.0
MonitoringTutorialDataset_2023	False	0	0.97294	0.02706	1.0
MonitoringTutorialDataset_3514	True	1	0.00203	0.99798	1.0
MonitoringTutorialDataset_0283	True	1	3e-05	0.99997	1.0
MonitoringTutorialDataset_2348	False	0	0.99769	0.00231	1.0
MonitoringTutorialDataset_2937	False	0	0.99753	0.00247	1.0
MonitoringTutorialDataset_0602	True	1	0.02322	0.97678	1.0
MonitoringTutorialDataset_3501	False	0	0.98601	0.01399	1.0
MonitoringTutorialDataset_3564	True	1	0.0	1.0	1.0
MonitoringTutorialDataset_1231	True	1	0.41009	0.58991	1.0
MonitoringTutorialDataset_2328	False	1	0.0104	0.9896	1.0
MonitoringTutorialDataset_2496	False	1	0.10758	0.89242	1.0
MonitoringTutorialDataset_1057	False	0	0.918	0.082	1.0
MonitoringTutorialDataset_2955	True	1	0.00481	0.99519	1.0
MonitoringTutorialDataset_2045	False	0	0.9574	0.0426	1.0
MonitoringTutorialDataset_3528	True	1	0.00012	0.99988	1.0
MonitoringTutorialDataset_2304	False	1	0.2458	0.7542	1.0
MonitoringTutorialDataset_0155	True	1	0.00063	0.99937	1.0
MonitoringTutorialDataset_0727	False	0	0.99988	0.00012	1.0
MonitoringTutorialDataset_2833	False	0	0.99948	0.00052	1.0
MonitoringTutorialDataset_0371	False	0	0.99971	0.00029	1.0
MonitoringTutorialDataset_1978	True	1	0.4207	0.5793	1.0
MonitoringTutorialDataset_1754	True	1	0.00126	0.99874	1.0
MonitoringTutorialDataset_3666	True	1	0.00401	0.99599	1.0
MonitoringTutorialDataset_1938	True	1	0.09129	0.90871	1.0
MonitoringTutorialDataset_2157	True	0	0.97718	0.02282	1.0
MonitoringTutorialDataset_3055	True	1	0.00019	0.99981	1.0
MonitoringTutorialDataset_2102	True	1	0.00101	0.99899	1.0
MonitoringTutorialDataset_2553	True	1	3e-05	0.99997	1.0
MonitoringTutorialDataset_1788	False	1	0.0049	0.9951	1.0
MonitoringTutorialDataset_1412	True	1	0.00048	0.99952	1.0
MonitoringTutorialDataset_0507	True	1	2e-05	0.99998	1.0
MonitoringTutorialDataset_2195	True	1	0.00199	0.99801	1.0
MonitoringTutorialDataset_3526	True	1	0.0	1.0	1.0
MonitoringTutorialDataset_3058	False	0	0.98173	0.01827	1.0
MonitoringTutorialDataset_3292	True	1	0.00016	0.99984	1.0
MonitoringTutorialDataset_3439	True	1	0.0	1.0	1.0
MonitoringTutorialDataset_2228	True	1	0.06408	0.93592	1.0
MonitoringTutorialDataset_1272	True	0	0.73449	0.26551	1.0
MonitoringTutorialDataset_2290	True	1	0.01787	0.98213	1.0
MonitoringTutorialDataset_0422	True	0	0.73099	0.26901	1.0
MonitoringTutorialDataset_2577	False	0	0.99997	3e-05	1.0
MonitoringTutorialDataset_0288	True	1	0.00411	0.99589	1.0
MonitoringTutorialDataset_4067	False	1	0.03721	0.96279	1.0
MonitoringTutorialDataset_3592	True	1	0.00531	0.99469	1.0
MonitoringTutorialDataset_1777	False	1	0.00373	0.99627	1.0
MonitoringTutorialDataset_2852	True	1	0.0	1.0	1.0
MonitoringTutorialDataset_2241	False	0	0.61885	0.38115	1.0
MonitoringTutorialDataset_3016	True	1	2e-05	0.99998	1.0
MonitoringTutorialDataset_0742	True	1	9e-05	0.99991	1.0
MonitoringTutorialDataset_2111	True	0	0.99799	0.00201	1.0
MonitoringTutorialDataset_1097	True	1	0.00043	0.99957	1.0
MonitoringTutorialDataset_1545	False	0	0.98476	0.01524	1.0
MonitoringTutorialDataset_0048	True	1	0.0	1.0	1.0
MonitoringTutorialDataset_0921	True	1	1e-05	0.99999	1.0
MonitoringTutorialDataset_3570	True	1	0.00683	0.99317	1.0
MonitoringTutorialDataset_1764	True	1	0.00076	0.99924	1.0
MonitoringTutorialDataset_3041	True	1	0.04426	0.95574	1.0
MonitoringTutorialDataset_2486	False	1	0.0012	0.9988	1.0
MonitoringTutorialDataset_2584	False	0	0.99984	0.00016	1.0
MonitoringTutorialDataset_3531	True	1	0.48441	0.51559	1.0
MonitoringTutorialDataset_2310	True	0	0.86358	0.13642	1.0
MonitoringTutorialDataset_2964	False	0	0.99717	0.00283	1.0
MonitoringTutorialDataset_2819	True	1	0.0027	0.9973	1.0
MonitoringTutorialDataset_0765	True	1	0.0	1.0	1.0
MonitoringTutorialDataset_0582	True	1	0.00016	0.99984	1.0
MonitoringTutorialDataset_1080	True	1	0.01803	0.98197	1.0
MonitoringTutorialDataset_1885	False	0	0.97199	0.02801	1.0
MonitoringTutorialDataset_2732	False	1	0.29584	0.70416	1.0
MonitoringTutorialDataset_3895	True	1	0.0	1.0	1.0
MonitoringTutorialDataset_0697	False	0	0.97641	0.02359	1.0
MonitoringTutorialDataset_3699	True	1	0.00078	0.99922	1.0
MonitoringTutorialDataset_0565	True	1	0.01347	0.98653	1.0
MonitoringTutorialDataset_2800	False	0	0.99343	0.00657	1.0
MonitoringTutorialDataset_0472	True	1	0.04208	0.95792	1.0
MonitoringTutorialDataset_3465	False	0	0.87779	0.12221	1.0
MonitoringTutorialDataset_2299	True	1	2e-05	0.99998	1.0
MonitoringTutorialDataset_1793	False	1	0.23375	0.76625	1.0
MonitoringTutorialDataset_0695	True	1	0.00393	0.99607	1.0
MonitoringTutorialDataset_2292	True	1	0.00288	0.99712	1.0
MonitoringTutorialDataset_3870	False	0	0.99507	0.00493	1.0
MonitoringTutorialDataset_0533	False	0	0.99979	0.00021	1.0
MonitoringTutorialDataset_3315	True	1	0.00107	0.99893	1.0
MonitoringTutorialDataset_3806	True	1	0.00019	0.99981	1.0
MonitoringTutorialDataset_3318	True	0	0.9939	0.0061	1.0
MonitoringTutorialDataset_3610	True	1	1e-05	0.99999	1.0
MonitoringTutorialDataset_3920	True	1	0.0042	0.9958	1.0
MonitoringTutorialDataset_2258	False	0	0.7482	0.2518	1.0
MonitoringTutorialDataset_2236	False	0	0.6869	0.3131	1.0
MonitoringTutorialDataset_3936	True	1	1e-05	0.99999	1.0
MonitoringTutorialDataset_0522	True	1	0.00036	0.99964	1.0
MonitoringTutorialDataset_1351	True	1	1e-05	0.99999	1.0
MonitoringTutorialDataset_3515	True	1	2e-05	0.99998	1.0
MonitoringTutorialDataset_3775	True	1	0.00084	0.99916	1.0
MonitoringTutorialDataset_3781	True	1	0.0	1.0	1.0
MonitoringTutorialDataset_0945	True	1	0.00027	0.99973	1.0
MonitoringTutorialDataset_1886	True	1	0.0021	0.9979	1.0
MonitoringTutorialDataset_0367	True	1	2e-05	0.99998	1.0
MonitoringTutorialDataset_3524	True	1	2e-05	0.99998	1.0
MonitoringTutorialDataset_1234	False	1	4e-05	0.99996	1.0
MonitoringTutorialDataset_1497	True	1	0.0	1.0	1.0
MonitoringTutorialDataset_1688	True	1	0.03128	0.96872	1.0
MonitoringTutorialDataset_2456	False	0	0.99967	0.00033	1.0
MonitoringTutorialDataset_3028	True	1	1e-05	0.99999	1.0
MonitoringTutorialDataset_3984	True	1	1e-05	0.99999	1.0
MonitoringTutorialDataset_1143	False	1	0.14272	0.85728	1.0
MonitoringTutorialDataset_0191	True	1	0.03325	0.96675	1.0
MonitoringTutorialDataset_2057	True	1	0.00199	0.99801	1.0
MonitoringTutorialDataset_3109	True	0	0.96027	0.03973	1.0
MonitoringTutorialDataset_1735	True	1	0.20716	0.79284	1.0
MonitoringTutorialDataset_2212	True	0	0.51574	0.48426	1.0
MonitoringTutorialDataset_2987	True	1	0.13771	0.86229	1.0
MonitoringTutorialDataset_3268	True	1	0.00131	0.99869	1.0
MonitoringTutorialDataset_2463	False	0	0.9961	0.0039	1.0
MonitoringTutorialDataset_0212	True	1	0.03868	0.96132	1.0
MonitoringTutorialDataset_1036	True	1	1e-05	0.99999	1.0
MonitoringTutorialDataset_3947	False	0	0.99459	0.00541	1.0
MonitoringTutorialDataset_4038	False	1	0.06505	0.93495	1.0
MonitoringTutorialDataset_3633	False	0	0.99915	0.00085	1.0
MonitoringTutorialDataset_0597	False	0	0.93061	0.06939	1.0
MonitoringTutorialDataset_0981	False	0	0.99691	0.00309	1.0
MonitoringTutorialDataset_1551	True	1	8e-05	0.99992	1.0
MonitoringTutorialDataset_0767	True	1	0.21815	0.78185	1.0
MonitoringTutorialDataset_0819	True	1	0.00588	0.99412	1.0
MonitoringTutorialDataset_3563	True	1	0.00072	0.99928	1.0
MonitoringTutorialDataset_2788	False	0	0.98599	0.01401	1.0
MonitoringTutorialDataset_3049	True	1	0.00012	0.99988	1.0
MonitoringTutorialDataset_0542	True	1	0.0	1.0	1.0
MonitoringTutorialDataset_1459	False	0	0.99924	0.00076	1.0
